positive_score,negative_score,Polarity_Score,subjectivity_score,avg_senetence_length,Percentage_of_Complex_words,Fog_Index,avg_no_of_words_per_sentence,complex_Word_Count,word_count,syllable_count,personal_pronouns,avg_word_length,percentage_of_personal_pronouns,Percentage_of_complex_words_three_syllables
0,0,0.0,0.0,15,0.1875,6.075,16,16,16,27,0,5.25,0.0,0.1875
1,0,0.9999990000010001,0.05263157617728546,18,0.3157894736842105,7.326315789473684,19,19,19,35,0,4.684210526315789,0.0,0.2631578947368421
2,0,0.99999950000025,0.07692307396449716,25,0.38461538461538464,10.153846153846153,26,26,26,52,0,5.769230769230769,0.0,0.38461538461538464
3,1,0.49999987500003124,0.10526315235457093,18,0.2631578947368421,7.305263157894737,19,19,19,36,0,5.631578947368421,0.0,0.2631578947368421
3,1,0.49999987500003124,0.054054052593133714,36,0.21621621621621623,14.486486486486488,37,37,37,62,0,5.162162162162162,0.0,0.21621621621621623
0,0,0.0,0.0,16,0.29411764705882354,6.517647058823529,17,17,17,30,0,5.0,0.0,0.29411764705882354
1,1,0.0,0.0,20,0.13043478260869565,8.052173913043479,23,23,23,32,1,4.217391304347826,0.043478260869565216,0.13043478260869565
1,1,0.0,0.0,22,0.13043478260869565,8.852173913043478,23,23,23,30,0,3.6956521739130435,0.0,0.08695652173913043
3,0,0.9999996666667778,0.10714285331632667,27,0.21428571428571427,10.885714285714286,28,28,28,47,0,4.678571428571429,0.0,0.17857142857142858
3,0,0.9999996666667778,0.09677419042663901,30,0.3548387096774194,12.141935483870968,31,31,31,55,0,5.548387096774194,0.0,0.3225806451612903
1,0,0.9999990000010001,0.06249999609375024,15,0.375,6.15,16,16,16,33,0,5.4375,0.0,0.3125
2,0,0.99999950000025,0.09090908677685969,20,0.3181818181818182,8.127272727272727,22,22,22,40,0,5.681818181818182,0.0,0.22727272727272727
2,0,0.99999950000025,0.07142856887755111,27,0.25,10.9,28,28,28,48,0,5.285714285714286,0.0,0.25
1,0,0.9999990000010001,0.03999999840000006,24,0.2,9.68,25,25,25,41,0,4.8,0.0,0.16
2,0,0.99999950000025,0.06666666444444451,29,0.16666666666666666,11.666666666666668,30,30,30,52,0,5.2,0.0,0.13333333333333333
0,0,0.0,0.0,21,0.17391304347826086,8.469565217391304,23,23,23,37,0,4.173913043478261,0.0,0.13043478260869565
1,0,0.9999990000010001,0.04761904535147403,18,0.09523809523809523,7.238095238095238,21,21,21,29,0,4.285714285714286,0.0,0.09523809523809523
2,0,0.99999950000025,0.13333332444444504,12,0.2,4.88,15,15,15,20,0,3.466666666666667,0.0,0.2
1,0,0.9999990000010001,0.04999999750000012,19,0.3,7.720000000000001,20,20,20,41,0,5.05,0.0,0.3
0,0,0.0,0.0,21,0.22727272727272727,8.49090909090909,22,22,22,34,0,4.863636363636363,0.0,0.13636363636363635
1,0,0.9999990000010001,0.07142856632653098,12,0.35714285714285715,4.942857142857143,14,14,14,27,1,5.285714285714286,0.07142857142857142,0.2857142857142857
0,0,0.0,0.0,2,0.0,0.8,2,2,2,2,0,4.0,0.0,0.0
0,0,0.0,0.0,25,0.19230769230769232,10.076923076923078,26,26,26,40,1,4.423076923076923,0.038461538461538464,0.19230769230769232
3,0,0.9999996666667778,0.0937499970703126,28,0.125,11.25,32,32,32,41,3,3.625,0.09375,0.125
1,0,0.9999990000010001,0.034482757431629055,29,0.4827586206896552,11.793103448275863,29,29,29,77,0,8.068965517241379,0.0,0.3793103448275862
0,0,0.0,0.0,25,0.23076923076923078,10.092307692307692,26,26,26,42,1,4.884615384615385,0.038461538461538464,0.19230769230769232
11,0,0.9999999090909174,0.038194444311824845,280,0.3854166666666667,112.15416666666668,288,288,288,559,5,6.010416666666667,0.017361111111111112,0.2951388888888889
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
0,0,0.0,0.0,8,0.375,3.35,8,8,8,15,0,5.125,0.0,0.25
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
0,0,0.0,0.0,27,0.2222222222222222,10.88888888888889,27,27,27,40,1,4.814814814814815,0.037037037037037035,0.1111111111111111
0,0,0.0,0.0,13,0.38461538461538464,5.353846153846154,13,13,13,26,1,6.076923076923077,0.07692307692307693,0.3076923076923077
2,0,0.99999950000025,0.06451612695109267,30,0.2903225806451613,12.116129032258065,31,31,31,49,0,5.096774193548387,0.0,0.22580645161290322
4,0,0.9999997500000625,0.0952380929705216,41,0.3333333333333333,16.533333333333335,42,42,42,78,0,4.976190476190476,0.0,0.2857142857142857
4,0,0.9999997500000625,0.09302325365062201,42,0.23255813953488372,16.893023255813954,43,43,43,72,0,4.488372093023256,0.0,0.20930232558139536
3,0,0.9999996666667778,0.12499999479166687,23,0.2916666666666667,9.316666666666668,24,24,24,41,0,5.041666666666667,0.0,0.25
2,0,0.99999950000025,0.09999999500000024,19,0.35,7.740000000000001,20,20,20,38,0,5.5,0.0,0.3
4,0,0.9999997500000625,0.0952380929705216,41,0.3333333333333333,16.533333333333335,42,42,42,78,0,4.976190476190476,0.0,0.2857142857142857
6,0,0.9999998333333611,0.24999998958333375,23,0.25,9.3,24,24,24,48,0,5.5,0.0,0.25
2,0,0.99999950000025,0.09090908677685969,21,0.3181818181818182,8.527272727272727,22,22,22,40,0,5.318181818181818,0.0,0.2727272727272727
2,0,0.99999950000025,0.06666666444444451,29,0.4,11.76,30,30,30,67,0,6.166666666666667,0.0,0.36666666666666664
5,0,0.99999980000004,0.23809522675737013,18,0.2857142857142857,7.314285714285714,21,21,21,39,0,5.190476190476191,0.0,0.2857142857142857
1,0,0.9999990000010001,0.06666666222222252,14,0.4,5.760000000000001,15,15,15,30,0,5.333333333333333,0.0,0.3333333333333333
0,0,0.0,0.0,23,0.375,9.35,24,24,24,45,0,5.416666666666667,0.0,0.3333333333333333
1,0,0.9999990000010001,0.07142856632653098,13,0.2857142857142857,5.314285714285715,14,14,14,23,0,5.785714285714286,0.0,0.21428571428571427
1,0,0.9999990000010001,0.05882352595155729,16,0.17647058823529413,6.470588235294118,17,17,17,23,0,4.235294117647059,0.0,0.058823529411764705
0,0,0.0,0.0,19,0.2,7.68,20,20,20,33,0,4.7,0.0,0.2
1,0,0.9999990000010001,0.03846153698224858,25,0.2692307692307692,10.107692307692309,26,26,26,40,0,4.346153846153846,0.0,0.19230769230769232
2,0,0.99999950000025,0.19999998000000202,9,0.2,3.6799999999999997,10,10,10,17,0,5.0,0.0,0.2
2,0,0.99999950000025,0.11111110493827195,17,0.4444444444444444,6.977777777777778,18,18,18,42,0,6.277777777777778,0.0,0.4444444444444444
1,0,0.9999990000010001,0.04347825897920613,22,0.13043478260869565,8.852173913043478,23,23,23,39,0,4.521739130434782,0.0,0.13043478260869565
2,0,0.99999950000025,0.05882352768166096,33,0.4117647058823529,13.364705882352943,34,34,34,74,0,6.147058823529412,0.0,0.4117647058823529
1,0,0.9999990000010001,0.033333332222222255,29,0.4,11.76,30,30,30,66,0,5.966666666666667,0.0,0.4
1,0,0.9999990000010001,0.019230768860946754,51,0.3269230769230769,20.530769230769234,52,52,52,107,0,6.0,0.0,0.2692307692307692
10,0,0.99999990000001,0.03906249984741211,246,0.38671875,98.5546875,256,256,256,497,3,5.9375,0.01171875,0.28515625
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
1,0,0.9999990000010001,0.12499998437500197,8,0.125,3.25,8,8,8,11,0,3.75,0.0,0.125
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
1,0,0.9999990000010001,0.037037035665294975,27,0.14814814814814814,10.859259259259261,27,27,27,36,1,4.407407407407407,0.037037037037037035,0.07407407407407407
1,0,0.9999990000010001,0.07692307100591762,13,0.23076923076923078,5.292307692307692,13,13,13,32,1,7.230769230769231,0.07692307692307693,0.23076923076923078
3,2,0.199999960000008,0.011627906841535968,83,0.1744186046511628,33.269767441860466,86,86,86,119,0,4.372093023255814,0.0,0.12790697674418605
6,1,0.7142856122449125,0.10204081424406503,48,0.24489795918367346,19.29795918367347,49,49,49,78,0,4.387755102040816,0.0,0.16326530612244897
20,1,0.9047618616780065,0.08407079608818233,210,0.18584070796460178,84.07433628318586,226,226,226,346,2,4.415929203539823,0.008849557522123894,0.16371681415929204
2,0,0.99999950000025,0.01941747553963616,93,0.14563106796116504,37.258252427184466,103,103,103,139,2,4.009708737864078,0.019417475728155338,0.08737864077669903
16,2,0.7777777345679036,0.06167400853888102,215,0.2687224669603524,86.10748898678415,227,227,227,376,1,4.859030837004405,0.004405286343612335,0.2026431718061674
3,4,-0.1428571224489825,-0.015151514921946744,65,0.10606060606060606,26.042424242424246,66,66,66,96,0,4.136363636363637,0.0,0.09090909090909091
5,3,0.24999996875000394,0.037037036351165994,54,0.2037037037037037,21.681481481481484,54,54,54,74,0,3.7777777777777777,0.0,0.09259259259259259
80,26,0.5094339574581702,0.050847457579239676,1037,0.24764595103578155,414.8990583804143,1062,1062,1062,1771,11,4.78060263653484,0.010357815442561206,0.19962335216572505
0,0,0.0,0.0,14,0.4666666666666667,5.786666666666667,15,15,15,37,0,8.333333333333334,0.0,0.4
0,0,0.0,0.0,16,0.5625,6.625,16,16,16,40,0,7.1875,0.0,0.4375
5,1,0.6666665555555741,0.03846153809171598,101,0.3076923076923077,40.52307692307693,104,104,104,179,0,5.144230769230769,0.0,0.23076923076923078
0,0,0.0,0.0,18,0.42105263157894735,7.36842105263158,19,19,19,33,0,4.947368421052632,0.0,0.21052631578947367
8,0,0.9999998750000157,0.056737588250088025,138,0.44680851063829785,55.378723404255325,141,141,141,299,3,6.553191489361702,0.02127659574468085,0.3475177304964539
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
7,2,0.5555554938271674,0.023474178293548458,211,0.49295774647887325,84.59718309859156,213,213,213,462,2,6.333333333333333,0.009389671361502348,0.431924882629108
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
1,0,0.9999990000010001,0.014285714081632657,69,0.2,27.680000000000003,70,70,70,96,2,4.385714285714286,0.02857142857142857,0.12857142857142856
0,0,0.0,0.0,5,0.0,2.0,5,5,5,6,0,4.0,0.0,0.0
1,0,0.9999990000010001,0.03999999840000006,24,0.16,9.664000000000001,25,25,25,35,0,4.2,0.0,0.16
0,0,0.0,0.0,14,0.4666666666666667,5.786666666666667,15,15,15,29,0,5.866666666666666,0.0,0.3333333333333333
1,0,0.9999990000010001,0.09999999000000101,9,0.2,3.6799999999999997,10,10,10,17,0,5.1,0.0,0.2
1,0,0.9999990000010001,0.11111109876543349,9,0.2222222222222222,3.6888888888888887,9,9,9,13,0,4.0,0.0,0.2222222222222222
0,0,0.0,0.0,33,0.23529411764705882,13.294117647058824,34,34,34,53,0,4.470588235294118,0.0,0.17647058823529413
1,0,0.9999990000010001,0.04761904535147403,20,0.3333333333333333,8.133333333333333,21,21,21,36,0,4.761904761904762,0.0,0.23809523809523808
5,0,0.99999980000004,0.17857142219387778,27,0.2857142857142857,10.914285714285715,28,28,28,52,0,4.607142857142857,0.0,0.2857142857142857
0,0,0.0,0.0,17,0.2222222222222222,6.888888888888889,18,18,18,29,0,4.555555555555555,0.0,0.2222222222222222
1,0,0.9999990000010001,0.12499998437500197,7,0.125,2.85,8,8,8,10,0,4.375,0.0,0.125
1,0,0.9999990000010001,0.07692307100591762,10,0.23076923076923078,4.092307692307692,13,13,13,17,0,3.6923076923076925,0.0,0.23076923076923078
0,0,0.0,0.0,15,0.5,6.2,16,16,16,30,0,5.25,0.0,0.25
0,0,0.0,0.0,20,0.38095238095238093,8.152380952380952,21,21,21,40,0,5.523809523809524,0.0,0.23809523809523808
0,0,0.0,0.0,12,0.46153846153846156,4.984615384615385,13,13,13,24,0,5.230769230769231,0.0,0.15384615384615385
0,0,0.0,0.0,11,0.5,4.6000000000000005,12,12,12,22,0,5.666666666666667,0.0,0.3333333333333333
0,0,0.0,0.0,8,0.1111111111111111,3.2444444444444445,9,9,9,14,0,4.111111111111111,0.0,0.1111111111111111
6,0,0.9999998333333611,0.10526315604801481,56,0.5263157894736842,22.610526315789475,57,57,57,131,0,6.614035087719298,0.0,0.45614035087719296
2,0,0.99999950000025,0.07142856887755111,27,0.32142857142857145,10.92857142857143,28,28,28,50,0,5.535714285714286,0.0,0.2857142857142857
1,0,0.9999990000010001,0.07142856632653098,13,0.35714285714285715,5.342857142857143,14,14,14,26,0,5.5,0.0,0.2857142857142857
0,0,0.0,0.0,8,0.3333333333333333,3.333333333333334,9,9,9,16,0,5.111111111111111,0.0,0.1111111111111111
1,0,0.9999990000010001,0.09090908264462885,10,0.2727272727272727,4.109090909090909,11,11,11,19,0,4.7272727272727275,0.0,0.18181818181818182
0,0,0.0,0.0,9,0.08333333333333333,3.6333333333333337,12,12,12,13,0,3.4166666666666665,0.0,0.08333333333333333
0,0,0.0,0.0,10,0.45454545454545453,4.1818181818181825,11,11,11,19,0,5.090909090909091,0.0,0.45454545454545453
0,0,0.0,0.0,12,0.06666666666666667,4.826666666666667,15,15,15,14,0,3.3333333333333335,0.0,0.06666666666666667
1,0,0.9999990000010001,0.055555552469135974,17,0.5,7.0,18,18,18,34,0,5.722222222222222,0.0,0.3333333333333333
2,0,0.99999950000025,0.07142856887755111,27,0.17857142857142858,10.871428571428572,28,28,28,39,0,4.0,0.0,0.17857142857142858
1,0,0.9999990000010001,0.05263157617728546,18,0.5263157894736842,7.4105263157894745,19,19,19,37,0,6.0,0.0,0.3684210526315789
0,0,0.0,0.0,11,0.25,4.5,12,12,12,23,0,5.916666666666667,0.0,0.25
0,0,0.0,0.0,14,0.3333333333333333,5.733333333333334,15,15,15,26,0,4.733333333333333,0.0,0.26666666666666666
0,0,0.0,0.0,21,0.36363636363636365,8.545454545454545,22,22,22,44,0,5.318181818181818,0.0,0.2727272727272727
3,0,0.9999996666667778,0.2499999791666684,11,0.08333333333333333,4.433333333333334,12,12,12,16,0,3.5833333333333335,0.0,0.0
1,0,0.9999990000010001,0.05263157617728546,18,0.10526315789473684,7.242105263157895,19,19,19,27,0,4.631578947368421,0.0,0.10526315789473684
2,0,0.99999950000025,0.11111110493827195,17,0.3333333333333333,6.933333333333334,18,18,18,33,0,5.111111111111111,0.0,0.3333333333333333
0,0,0.0,0.0,11,0.08333333333333333,4.433333333333334,12,12,12,16,0,3.3333333333333335,0.0,0.08333333333333333
1,0,0.9999990000010001,0.041666664930555625,23,0.25,9.3,24,24,24,37,0,4.416666666666667,0.0,0.20833333333333334
2,0,0.99999950000025,0.1818181652892577,8,0.09090909090909091,3.2363636363636368,11,11,11,11,0,3.1818181818181817,0.0,0.09090909090909091
0,0,0.0,0.0,14,0.5333333333333333,5.8133333333333335,15,15,15,31,0,5.866666666666666,0.0,0.4666666666666667
1,0,0.9999990000010001,0.08333332638888948,11,0.5,4.6000000000000005,12,12,12,23,0,5.666666666666667,0.0,0.5
4,0,0.9999997500000625,0.21052630470914185,18,0.21052631578947367,7.284210526315789,19,19,19,26,0,4.2105263157894735,0.0,0.10526315789473684
2,0,0.99999950000025,0.057142855510204135,34,0.17142857142857143,13.668571428571429,35,35,35,54,0,4.714285714285714,0.0,0.17142857142857143
3,0,0.9999996666667778,0.10714285331632667,27,0.2857142857142857,10.914285714285715,28,28,28,51,0,5.392857142857143,0.0,0.25
3,0,0.9999996666667778,0.14999999250000037,17,0.35,6.940000000000001,20,20,20,37,0,5.0,0.0,0.35
0,0,0.0,0.0,18,0.3684210526315789,7.347368421052632,19,19,19,35,0,5.526315789473684,0.0,0.2631578947368421
0,0,0.0,0.0,16,0.058823529411764705,6.423529411764706,17,17,17,25,0,3.9411764705882355,0.0,0.058823529411764705
2,0,0.99999950000025,0.11111110493827195,17,0.2222222222222222,6.888888888888889,18,18,18,27,0,4.666666666666667,0.0,0.16666666666666666
1,0,0.9999990000010001,0.06666666222222252,12,0.13333333333333333,4.8533333333333335,15,15,15,16,0,3.4,0.0,0.06666666666666667
0,0,0.0,0.0,16,0.23529411764705882,6.4941176470588236,17,17,17,28,0,4.9411764705882355,0.0,0.17647058823529413
1,0,0.9999990000010001,0.09999999000000101,7,0.3,2.92,10,10,10,12,0,3.5,0.0,0.1
0,0,0.0,0.0,19,0.2,7.68,20,20,20,27,0,4.4,0.0,0.15
1,0,0.9999990000010001,0.04761904535147403,20,0.5714285714285714,8.22857142857143,21,21,21,45,0,6.0,0.0,0.3333333333333333
1,0,0.9999990000010001,0.05263157617728546,18,0.3684210526315789,7.347368421052632,19,19,19,39,0,5.526315789473684,0.0,0.3684210526315789
4,0,0.9999997500000625,0.12121211753902675,32,0.36363636363636365,12.945454545454547,33,33,33,67,0,5.696969696969697,0.0,0.3333333333333333
4,0,0.9999997500000625,0.24999998437500096,15,0.375,6.15,16,16,16,28,0,5.0,0.0,0.3125
0,0,0.0,0.0,14,0.26666666666666666,5.706666666666667,15,15,15,23,0,4.133333333333334,0.0,0.2
1,0,0.9999990000010001,0.037037035665294975,26,0.3333333333333333,10.533333333333333,27,27,27,51,0,5.2592592592592595,0.0,0.2962962962962963
3,2,0.199999960000008,0.012987012818350484,76,0.44155844155844154,30.576623376623377,77,77,77,158,0,6.103896103896104,0.0,0.3246753246753247
4,0,0.9999997500000625,0.0784313710111496,50,0.35294117647058826,20.141176470588235,51,51,51,91,0,5.568627450980392,0.0,0.27450980392156865
8,0,0.9999998750000157,0.056737588250088025,138,0.44680851063829785,55.378723404255325,141,141,141,299,3,6.553191489361702,0.02127659574468085,0.3475177304964539
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
7,2,0.5555554938271674,0.023923444861610313,207,0.49760765550239233,82.99904306220097,209,209,209,460,2,6.425837320574162,0.009569377990430622,0.44019138755980863
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
0,0,0.0,0.0,45,0.21739130434782608,18.086956521739133,46,46,46,73,2,5.282608695652174,0.043478260869565216,0.17391304347826086
2,0,0.99999950000025,0.05882352768166096,32,0.2647058823529412,12.905882352941177,34,34,34,57,0,4.735294117647059,0.0,0.2647058823529412
0,0,0.0,0.0,8,0.2222222222222222,3.2888888888888888,9,9,9,12,0,4.333333333333333,0.0,0.1111111111111111
0,0,0.0,0.0,11,0.25,4.5,12,12,12,18,0,4.583333333333333,0.0,0.16666666666666666
0,0,0.0,0.0,14,0.11764705882352941,5.647058823529412,17,17,17,22,1,3.823529411764706,0.058823529411764705,0.11764705882352941
2,0,0.99999950000025,0.14285713265306196,13,0.2857142857142857,5.314285714285715,14,14,14,25,0,4.785714285714286,0.0,0.2857142857142857
1,0,0.9999990000010001,0.09090908264462885,10,0.45454545454545453,4.1818181818181825,11,11,11,23,0,6.636363636363637,0.0,0.36363636363636365
0,0,0.0,0.0,11,0.25,4.5,12,12,12,22,0,5.416666666666667,0.0,0.25
1,0,0.9999990000010001,0.07692307100591762,10,0.15384615384615385,4.061538461538461,13,13,13,17,0,3.769230769230769,0.0,0.15384615384615385
0,0,0.0,0.0,23,0.4583333333333333,9.383333333333333,24,24,24,55,0,7.541666666666667,0.0,0.375
0,0,0.0,0.0,13,0.42857142857142855,5.371428571428572,14,14,14,31,0,6.5,0.0,0.42857142857142855
1,0,0.9999990000010001,0.06666666222222252,14,0.4,5.760000000000001,15,15,15,27,0,5.0,0.0,0.3333333333333333
3,0,0.9999996666667778,0.15789472853185638,18,0.3157894736842105,7.326315789473684,19,19,19,31,0,4.368421052631579,0.0,0.21052631578947367
2,0,0.99999950000025,0.08333332986111125,23,0.25,9.3,24,24,24,41,0,4.833333333333333,0.0,0.20833333333333334
5,0,0.99999980000004,0.1923076849112429,25,0.11538461538461539,10.046153846153848,26,26,26,31,0,3.423076923076923,0.0,0.07692307692307693
0,0,0.0,0.0,20,0.42857142857142855,8.17142857142857,21,21,21,40,0,5.238095238095238,0.0,0.3333333333333333
1,0,0.9999990000010001,0.06249999609375024,15,0.375,6.15,16,16,16,32,0,5.625,0.0,0.375
3,2,0.199999960000008,0.04999999750000012,19,0.2,7.68,20,20,20,31,0,4.1,0.0,0.2
0,0,0.0,0.0,17,0.6111111111111112,7.044444444444444,18,18,18,45,0,7.166666666666667,0.0,0.5
4,0,0.9999997500000625,0.10526315512465383,37,0.2631578947368421,14.905263157894737,38,38,38,69,0,5.2105263157894735,0.0,0.2631578947368421
1,0,0.9999990000010001,0.07142856632653098,13,0.2857142857142857,5.314285714285715,14,14,14,29,0,6.571428571428571,0.0,0.2857142857142857
0,0,0.0,0.0,26,0.3793103448275862,10.551724137931036,29,29,29,46,0,5.275862068965517,0.0,0.2413793103448276
2,0,0.99999950000025,0.12499999218750048,14,0.25,5.7,16,16,16,27,0,4.75,0.0,0.25
0,0,0.0,0.0,30,0.3548387096774194,12.141935483870968,31,31,31,66,0,5.870967741935484,0.0,0.3225806451612903
1,0,0.9999990000010001,0.08333332638888948,11,0.16666666666666666,4.466666666666667,12,12,12,17,0,3.6666666666666665,0.0,0.16666666666666666
1,1,0.0,0.0,16,0.35294117647058826,6.541176470588235,17,17,17,30,0,5.117647058823529,0.0,0.29411764705882354
1,0,0.9999990000010001,0.037037035665294975,25,0.37037037037037035,10.148148148148149,27,27,27,45,0,4.962962962962963,0.0,0.25925925925925924
1,0,0.9999990000010001,0.03999999840000006,24,0.48,9.792000000000002,25,25,25,54,0,5.96,0.0,0.48
0,0,0.0,0.0,11,0.4166666666666667,4.566666666666666,12,12,12,20,0,5.0,0.0,0.3333333333333333
0,0,0.0,0.0,16,0.4117647058823529,6.564705882352941,17,17,17,38,0,6.235294117647059,0.0,0.4117647058823529
2,1,0.33333322222225925,0.06249999609375024,15,0.25,6.1000000000000005,16,16,16,29,0,5.25,0.0,0.25
0,0,0.0,0.0,11,0.25,4.5,12,12,12,20,0,5.166666666666667,0.0,0.25
1,1,0.0,0.0,17,0.25,6.9,20,20,20,35,0,5.1,0.0,0.2
0,0,0.0,0.0,15,0.1875,6.075,16,16,16,27,0,5.25,0.0,0.1875
1,0,0.9999990000010001,0.04761904535147403,20,0.19047619047619047,8.076190476190476,21,21,21,38,0,5.523809523809524,0.0,0.19047619047619047
1,0,0.9999990000010001,0.04761904535147403,20,0.23809523809523808,8.095238095238095,21,21,21,36,0,4.9523809523809526,0.0,0.19047619047619047
2,0,0.99999950000025,0.11111110493827195,17,0.2777777777777778,6.911111111111111,18,18,18,32,0,4.944444444444445,0.0,0.2222222222222222
3,0,0.9999996666667778,0.07499999812500005,39,0.35,15.740000000000002,40,40,40,74,0,5.15,0.0,0.3
1,0,0.9999990000010001,0.08333332638888948,11,0.3333333333333333,4.533333333333334,12,12,12,23,0,5.5,0.0,0.3333333333333333
0,1,-0.9999990000010001,-0.041666664930555625,23,0.20833333333333334,9.283333333333333,24,24,24,43,0,4.791666666666667,0.0,0.16666666666666666
2,0,0.99999950000025,0.285714244897965,6,0.5714285714285714,2.6285714285714286,7,7,7,16,0,5.714285714285714,0.0,0.5714285714285714
6,0,0.9999998333333611,0.04687499963378906,126,0.4296875,50.571875000000006,128,128,128,247,0,5.734375,0.0,0.328125
0,0,0.0,0.0,13,0.15384615384615385,5.2615384615384615,13,13,13,21,0,4.615384615384615,0.0,0.15384615384615385
8,0,0.9999998750000157,0.05298013209946933,148,0.4304635761589404,59.372185430463574,151,151,151,315,3,6.397350993377484,0.019867549668874173,0.33774834437086093
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
0,0,0.0,0.0,13,0.15384615384615385,5.2615384615384615,13,13,13,21,0,4.846153846153846,0.0,0.15384615384615385
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
